flight_operation_id,flightid,avbseats,status,route_id,weather_conditions,aircraftid,aircraft_name,totalseats,aircraft_status,manufacturer,departure_airport_code,departure_airport_name,departure_city,departure_country,departure_elevation,departure_is_international,arrival_airport_code,arrival_airport_name,arrival_city,arrival_country,arrival_elevation,arrival_is_international,departure_date,departure_month,departure_year,departure_time,departure_hours,departure_minutes,departure_meridiem,arrival_date,arrival_month,arrival_year,arrival_time,arrival_hours,arrival_minutes,arrival_meridiem,route_duration,distance,route_cost,booked_seats
932,586,81,Scheduled,713,Good,98,Aircraft33,201,Active,Airbus,A82,Airport82,City82,Country82,990,False,A318,Airport318,City318,Country318,1115,False,2024-03-12,3,2024,13:58:35.188910,13,58,PM,2024-03-12,3,2024,14:00:35.188910,14,0,PM,2,4206.0,8412,120
934,587,54,Delayed,1007,Bad,82,Aircraft22,244,Active,Boeing,A210,Airport210,City210,Country210,2922,True,A131,Airport131,City131,Country131,2880,False,2024-03-26,3,2024,20:53:13.759882,20,53,PM,2024-03-26,3,2024,21:00:13.759882,21,0,PM,7,2646.407211028632,5293,190
936,588,60,Scheduled,883,Bad,98,Aircraft33,201,Active,Airbus,A409,Airport409,City409,Country409,3490,True,A120,Airport120,City120,Country120,3210,False,2024-03-15,3,2024,21:17:47.025987,21,17,PM,2024-03-15,3,2024,21:35:47.025987,21,35,PM,18,4212.0,8424,141
938,589,132,Scheduled,521,Bad,98,Aircraft33,201,Active,Airbus,A278,Airport278,City278,Country278,4746,True,A196,Airport196,City196,Country196,3328,True,2024-04-06,4,2024,08:28:30.522615,8,28,AM,2024-04-06,4,2024,09:00:30.522615,9,0,AM,32,2646.407211028632,5293,69
940,590,109,Scheduled,810,Good,73,Aircraft10,182,Active,Airbus,A471,Airport471,City471,Country471,2958,True,A7,Airport7,City7,Country7,3869,False,2024-03-01,3,2024,17:48:25.425271,17,48,PM,2024-03-01,3,2024,22:48:25.425271,22,48,PM,300,2646.407211028632,5293,73
942,591,122,Scheduled,502,Good,91,Aircraft36,248,Active,Airbus,A142,Airport142,City142,Country142,4986,False,A125,Airport125,City125,Country125,90,True,2024-04-15,4,2024,16:06:16.816045,16,6,PM,2024-04-15,4,2024,17:06:16.816045,17,6,PM,60,1358.0,2716,126
944,592,114,Scheduled,930,Good,80,Aircraft15,177,Active,Boeing,A472,Airport472,City472,Country472,1821,False,A51,Airport51,City51,Country51,3201,False,2024-03-24,3,2024,16:02:59.663359,16,2,PM,2024-03-24,3,2024,16:43:59.663359,16,43,PM,41,184.0,368,63
946,593,154,Scheduled,336,Bad,68,Aircraft3,354,Active,Airbus,A20,Airport20,City20,Country20,559,True,A212,Airport212,City212,Country212,1100,False,2024-03-23,3,2024,09:47:53.808111,9,47,AM,2024-03-23,3,2024,12:47:53.808111,12,47,PM,180,2464.0,4928,200
948,594,310,Scheduled,838,Bad,68,Aircraft3,354,Active,Airbus,A406,Airport406,City406,Country406,2325,True,A226,Airport226,City226,Country226,3358,False,2024-03-29,3,2024,16:39:07.364459,16,39,PM,2024-03-29,3,2024,18:00:07.364459,18,0,PM,81,1487.0,2974,44
950,595,109,Scheduled,326,Good,68,Aircraft3,354,Active,Airbus,A342,Airport342,City342,Country342,4419,True,A305,Airport305,City305,Country305,2450,True,2024-03-19,3,2024,10:33:36.269464,10,33,AM,2024-03-19,3,2024,11:04:36.269464,11,4,AM,31,2646.407211028632,5293,245
952,596,130,Scheduled,601,Good,80,Aircraft15,177,Active,Boeing,A32,Airport32,City32,Country32,1781,True,A68,Airport68,City68,Country68,3133,True,2024-03-18,3,2024,06:15:20.863297,6,15,AM,2024-03-18,3,2024,11:15:20.863297,11,15,AM,300,407.0,814,47
954,597,109,Scheduled,156,Good,82,Aircraft22,244,Active,Boeing,A400,Airport400,City400,Country400,4752,True,A419,Airport419,City419,Country419,1149,True,2024-03-02,3,2024,20:47:28.297754,20,47,PM,2024-03-02,3,2024,23:47:28.297754,23,47,PM,180,3117.0,6234,135
956,598,109,Delayed,303,Bad,71,Aircraft6,337,Active,Boeing,A342,Airport342,City342,Country342,4419,True,A487,Airport487,City487,Country487,4678,True,2024-03-10,3,2024,00:43:27.031728,0,43,AM,2024-03-10,3,2024,01:49:27.031728,1,49,AM,66,352.0,704,228
958,599,19,Scheduled,874,Bad,77,Aircraft16,254,Active,Boeing,A163,Airport163,City163,Country163,2651,True,A452,Airport452,City452,Country452,431,False,2024-04-04,4,2024,17:09:59.119285,17,9,PM,2024-04-04,4,2024,18:09:59.119285,18,9,PM,60,4551.0,9102,235
960,600,10,Delayed,168,Bad,85,Aircraft26,165,Active,Boeing,A151,Airport151,City151,Country151,3188,True,A259,Airport259,City259,Country259,1031,True,2024-04-14,4,2024,03:42:16.658067,3,42,AM,2024-04-14,4,2024,07:42:16.658067,7,42,AM,240,4092.0,8184,155
962,601,109,Delayed,151,Bad,73,Aircraft10,182,Active,Airbus,A89,Airport89,City89,Country89,2391,True,A369,Airport369,City369,Country369,223,False,2024-04-03,4,2024,09:38:45.274353,9,38,AM,2024-04-03,4,2024,12:38:45.274353,12,38,PM,180,2646.407211028632,5293,73
964,602,109,Delayed,258,Good,81,Aircraft21,277,Active,Boeing,A38,Airport38,City38,Country38,663,True,A179,Airport179,City179,Country179,1103,False,2024-03-21,3,2024,10:38:10.831255,10,38,AM,2024-03-21,3,2024,11:29:10.831255,11,29,AM,51,2646.407211028632,5293,168
966,603,112,Scheduled,192,Bad,92,Aircraft38,257,Active,Boeing,A132,Airport132,City132,Country132,3188,True,A294,Airport294,City294,Country294,2211,True,2024-03-15,3,2024,07:42:50.360080,7,42,AM,2024-03-15,3,2024,10:42:50.360080,10,42,AM,180,4445.0,8890,145
968,604,49,Delayed,668,Bad,95,Aircraft41,124,Active,Boeing,A351,Airport351,City351,Country351,2114,True,A75,Airport75,City75,Country75,70,False,2024-03-22,3,2024,04:39:55.420362,4,39,AM,2024-03-22,3,2024,08:39:55.420362,8,39,AM,240,1062.0,2124,75
970,605,250,Scheduled,835,Bad,76,Aircraft15,276,Active,Airbus,A292,Airport292,City292,Country292,2543,True,A275,Airport275,City275,Country275,3699,True,2024-04-04,4,2024,21:18:00.807299,21,18,PM,2024-04-04,4,2024,22:18:00.807299,22,18,PM,60,2490.0,4980,26
972,606,262,Scheduled,613,Good,71,Aircraft6,337,Active,Boeing,A23,Airport23,City23,Country23,2942,True,A440,Airport440,City440,Country440,2092,False,2024-03-11,3,2024,06:31:32.334338,6,31,AM,2024-03-11,3,2024,08:31:32.334338,8,31,AM,120,2646.407211028632,5293,75
974,607,209,Scheduled,780,Bad,76,Aircraft15,276,Active,Airbus,A377,Airport377,City377,Country377,2499,False,A10,Airport10,City10,Country10,1511,True,2024-04-04,4,2024,09:37:06.545936,9,37,AM,2024-04-04,4,2024,10:01:06.545936,10,1,AM,24,2646.407211028632,5293,67
976,608,109,Delayed,158,Good,82,Aircraft22,244,Active,Boeing,A218,Airport218,City218,Country218,2502,True,A7,Airport7,City7,Country7,3869,False,2024-03-03,3,2024,22:36:32.019416,22,36,PM,2024-03-04,3,2024,00:36:32.019416,0,36,AM,120,3488.0,6976,135
978,609,172,Scheduled,1077,Good,90,Aircraft25,238,Active,Boeing,A136,Airport136,City136,Country136,562,True,A95,Airport95,City95,Country95,114,False,2024-03-10,3,2024,23:20:11.157739,23,20,PM,2024-03-10,3,2024,23:31:11.157739,23,31,PM,11,4804.0,9608,66
980,610,109,Scheduled,838,Bad,75,Aircraft13,144,Active,Airbus,A406,Airport406,City406,Country406,2325,True,A226,Airport226,City226,Country226,3358,False,2024-03-06,3,2024,20:06:49.860236,20,6,PM,2024-03-06,3,2024,23:06:49.860236,23,6,PM,180,1487.0,2974,35
982,611,109,Scheduled,342,Good,85,Aircraft26,165,Active,Boeing,A459,Airport459,City459,Country459,1662,True,A256,Airport256,City256,Country256,3873,False,2024-03-02,3,2024,13:39:32.760694,13,39,PM,2024-03-02,3,2024,18:39:32.760694,18,39,PM,300,4820.0,9640,56
984,612,58,Delayed,1090,Bad,77,Aircraft16,254,Active,Boeing,A239,Airport239,City239,Country239,4244,True,A452,Airport452,City452,Country452,431,False,2024-03-14,3,2024,15:43:04.540704,15,43,PM,2024-03-14,3,2024,16:21:04.540704,16,21,PM,38,2646.407211028632,5293,196
986,613,130,Scheduled,348,Bad,79,Aircraft18,207,Active,Boeing,A387,Airport387,City387,Country387,1185,True,A201,Airport201,City201,Country201,318,True,2024-04-18,4,2024,04:52:35.426495,4,52,AM,2024-04-18,4,2024,05:32:35.426495,5,32,AM,40,600.0,1200,77
988,614,194,Scheduled,587,Good,91,Aircraft36,248,Active,Airbus,A22,Airport22,City22,Country22,4309,True,A430,Airport430,City430,Country430,3874,False,2024-04-03,4,2024,02:31:59.978095,2,31,AM,2024-04-03,4,2024,02:40:59.978095,2,40,AM,9,1257.0,2514,54
990,615,109,Delayed,315,Good,92,Aircraft38,257,Active,Boeing,A489,Airport489,City489,Country489,3785,True,A478,Airport478,City478,Country478,3520,True,2024-03-25,3,2024,15:58:18.577236,15,58,PM,2024-03-25,3,2024,16:21:18.577236,16,21,PM,23,2621.0,5242,148
992,616,109,Delayed,635,Bad,98,Aircraft33,201,Active,Airbus,A87,Airport87,City87,Country87,1118,True,A51,Airport51,City51,Country51,3201,False,2024-04-14,4,2024,17:06:29.770073,17,6,PM,2024-04-14,4,2024,17:27:29.770073,17,27,PM,21,2646.407211028632,5293,92
994,617,166,Delayed,923,Bad,71,Aircraft6,337,Active,Boeing,A461,Airport461,City461,Country461,2390,True,A128,Airport128,City128,Country128,3508,True,2024-04-13,4,2024,20:54:13.728383,20,54,PM,2024-04-13,4,2024,21:51:13.728383,21,51,PM,57,3799.0,7598,171
996,618,301,Scheduled,911,Good,68,Aircraft3,354,Active,Airbus,A403,Airport403,City403,Country403,2462,True,A343,Airport343,City343,Country343,2005,True,2024-05-28,5,2024,10:10:15.706785,10,10,AM,2024-05-28,5,2024,17:13:17.706785,17,13,PM,423,992.0,1984,53
998,619,12,Scheduled,844,Good,95,Aircraft41,124,Active,Boeing,A356,Airport356,City356,Country356,101,False,A51,Airport51,City51,Country51,3201,False,2024-03-02,3,2024,23:24:04.422546,23,24,PM,2024-03-03,3,2024,01:07:04.422546,1,7,AM,103,155.0,310,112
1000,620,68,Scheduled,302,Good,77,Aircraft16,254,Active,Boeing,A299,Airport299,City299,Country299,133,True,A236,Airport236,City236,Country236,2930,True,2024-04-11,4,2024,06:42:40.322402,6,42,AM,2024-04-11,4,2024,10:42:40.322402,10,42,AM,240,3313.0,6626,186
1002,621,76,Scheduled,783,Bad,77,Aircraft16,254,Active,Boeing,A188,Airport188,City188,Country188,657,False,A3,Airport3,City3,Country3,452,False,2024-04-18,4,2024,13:19:31.908951,13,19,PM,2024-04-18,4,2024,17:19:31.908951,17,19,PM,240,3941.0,7882,178
1004,622,63,Scheduled,550,Bad,95,Aircraft41,124,Active,Boeing,A369,Airport369,City369,Country369,223,False,A107,Airport107,City107,Country107,4853,True,2024-05-28,5,2024,14:38:44.706785,14,38,PM,2024-05-28,5,2024,19:46:46.706785,19,46,PM,308,2646.407211028632,5293,61
1006,623,45,Delayed,132,Bad,85,Aircraft26,165,Active,Boeing,A22,Airport22,City22,Country22,4309,True,A405,Airport405,City405,Country405,4467,False,2024-03-05,3,2024,08:43:59.612043,8,43,AM,2024-03-05,3,2024,10:43:59.612043,10,43,AM,120,514.0,1028,120
1008,624,109,Scheduled,785,Good,76,Aircraft15,276,Active,Airbus,A3,Airport3,City3,Country3,452,False,A250,Airport250,City250,Country250,2789,False,2024-03-14,3,2024,04:37:10.692308,4,37,AM,2024-03-14,3,2024,08:37:10.692308,8,37,AM,240,1823.0,3646,167
1010,625,137,Delayed,854,Bad,80,Aircraft15,177,Active,Boeing,A400,Airport400,City400,Country400,4752,True,A216,Airport216,City216,Country216,2978,False,2024-03-30,3,2024,18:24:17.027523,18,24,PM,2024-03-30,3,2024,19:24:17.027523,19,24,PM,60,1609.0,3218,40
1012,626,109,Scheduled,299,Good,95,Aircraft41,124,Active,Boeing,A479,Airport479,City479,Country479,1478,False,A229,Airport229,City229,Country229,150,True,2024-04-14,4,2024,16:59:56.182875,16,59,PM,2024-04-14,4,2024,21:59:56.182875,21,59,PM,300,4067.0,8134,15
1014,627,80,Scheduled,129,Bad,80,Aircraft15,177,Active,Boeing,A140,Airport140,City140,Country140,4341,False,A289,Airport289,City289,Country289,3188,True,2024-05-28,5,2024,10:27:34.706785,10,27,AM,2024-05-28,5,2024,16:20:43.706785,16,20,PM,353,991.0,1982,97
1016,628,62,Scheduled,456,Good,76,Aircraft15,276,Active,Airbus,A139,Airport139,City139,Country139,1750,True,A86,Airport86,City86,Country86,4375,True,2024-04-15,4,2024,22:29:48.324798,22,29,PM,2024-04-15,4,2024,23:08:48.324798,23,8,PM,39,1310.0,2620,214
1018,629,2,Scheduled,761,Good,98,Aircraft33,201,Active,Airbus,A49,Airport49,City49,Country49,4392,False,A311,Airport311,City311,Country311,4870,True,2024-05-28,5,2024,06:17:26.706785,6,17,AM,2024-05-28,5,2024,17:50:08.706785,17,50,PM,693,2646.407211028632,5293,199
1020,630,154,Scheduled,903,Bad,81,Aircraft21,277,Active,Boeing,A38,Airport38,City38,Country38,663,True,A324,Airport324,City324,Country324,2336,False,2024-03-16,3,2024,05:49:40.797313,5,49,AM,2024-03-16,3,2024,06:18:40.797313,6,18,AM,29,2646.407211028632,5293,123
1022,631,200,Scheduled,178,Bad,77,Aircraft16,254,Active,Boeing,A474,Airport474,City474,Country474,1322,True,A279,Airport279,City279,Country279,2813,False,2024-04-06,4,2024,06:33:40.691669,6,33,AM,2024-04-06,4,2024,10:33:40.691669,10,33,AM,240,2472.0,4944,54
1024,632,137,Scheduled,874,Bad,71,Aircraft6,337,Active,Boeing,A163,Airport163,City163,Country163,2651,True,A452,Airport452,City452,Country452,431,False,2024-04-15,4,2024,01:03:36.265433,1,3,AM,2024-04-15,4,2024,01:50:36.265433,1,50,AM,47,4551.0,9102,200
1026,633,101,Scheduled,495,Bad,90,Aircraft25,238,Active,Boeing,A318,Airport318,City318,Country318,1115,False,A461,Airport461,City461,Country461,2390,True,2024-04-19,4,2024,23:09:18.650775,23,9,PM,2024-04-19,4,2024,23:40:18.650775,23,40,PM,31,329.0,658,137
1028,634,109,Scheduled,154,Good,71,Aircraft6,337,Active,Boeing,A408,Airport408,City408,Country408,2252,True,A108,Airport108,City108,Country108,3204,True,2024-03-04,3,2024,05:36:19.150062,5,36,AM,2024-03-04,3,2024,06:26:19.150062,6,26,AM,50,2615.0,5230,228
1030,635,9,Scheduled,505,Good,73,Aircraft10,182,Active,Airbus,A426,Airport426,City426,Country426,1859,True,A459,Airport459,City459,Country459,1662,True,2024-03-30,3,2024,06:09:34.422391,6,9,AM,2024-03-30,3,2024,10:09:34.422391,10,9,AM,240,377.0,754,173
1032,636,109,Scheduled,1067,Bad,73,Aircraft10,182,Active,Airbus,A259,Airport259,City259,Country259,1031,True,A22,Airport22,City22,Country22,4309,True,2024-03-06,3,2024,21:16:01.206443,21,16,PM,2024-03-07,3,2024,00:16:01.206443,0,16,AM,180,4439.0,8878,73
1034,637,109,Scheduled,444,Bad,98,Aircraft33,201,Active,Airbus,A13,Airport13,City13,Country13,4839,False,A40,Airport40,City40,Country40,3030,True,2024-03-10,3,2024,22:14:03.629937,22,14,PM,2024-03-11,3,2024,01:14:03.629937,1,14,AM,180,2646.407211028632,5293,92
1036,638,12,Scheduled,504,Bad,71,Aircraft6,337,Active,Boeing,A351,Airport351,City351,Country351,2114,True,A315,Airport315,City315,Country315,3824,False,2024-03-23,3,2024,13:58:20.155254,13,58,PM,2024-03-23,3,2024,14:53:20.155254,14,53,PM,55,4628.0,9256,325
1038,639,109,Delayed,204,Bad,73,Aircraft10,182,Active,Airbus,A151,Airport151,City151,Country151,3188,True,A479,Airport479,City479,Country479,1478,False,2024-04-08,4,2024,13:53:21.321523,13,53,PM,2024-04-08,4,2024,14:53:21.321523,14,53,PM,60,164.0,328,73
1040,640,109,Delayed,437,Bad,73,Aircraft10,182,Active,Airbus,A202,Airport202,City202,Country202,2495,True,A234,Airport234,City234,Country234,289,False,2024-04-06,4,2024,03:11:23.299280,3,11,AM,2024-04-06,4,2024,06:11:23.299280,6,11,AM,180,2646.407211028632,5293,73
1042,641,227,Delayed,921,Bad,92,Aircraft38,257,Active,Boeing,A435,Airport435,City435,Country435,1886,False,A472,Airport472,City472,Country472,1821,False,2024-03-10,3,2024,16:01:37.675947,16,1,PM,2024-03-10,3,2024,18:01:37.675947,18,1,PM,120,5023.0,10046,30
1044,642,19,Scheduled,916,Good,91,Aircraft36,248,Active,Airbus,A105,Airport105,City105,Country105,10,True,A214,Airport214,City214,Country214,442,True,2024-03-10,3,2024,06:08:55.453486,6,8,AM,2024-03-10,3,2024,08:08:55.453486,8,8,AM,120,2599.0,5198,229
1046,643,193,Scheduled,519,Good,79,Aircraft18,207,Active,Boeing,A434,Airport434,City434,Country434,556,False,A23,Airport23,City23,Country23,2942,True,2024-03-08,3,2024,17:11:16.047967,17,11,PM,2024-03-08,3,2024,17:19:16.047967,17,19,PM,8,3638.0,7276,14
1048,644,291,Scheduled,616,Good,71,Aircraft6,337,Active,Boeing,A14,Airport14,City14,Country14,1438,True,A37,Airport37,City37,Country37,2320,True,2024-03-25,3,2024,19:04:59.469666,19,4,PM,2024-03-25,3,2024,19:50:59.469666,19,50,PM,46,4494.0,8988,46
1050,645,197,Scheduled,663,Bad,68,Aircraft3,354,Active,Airbus,A23,Airport23,City23,Country23,2942,True,A139,Airport139,City139,Country139,1750,True,2024-04-14,4,2024,03:26:52.157239,3,26,AM,2024-04-14,4,2024,06:26:52.157239,6,26,AM,180,2646.407211028632,5293,157
1052,646,278,Scheduled,249,Bad,68,Aircraft3,354,Active,Airbus,A400,Airport400,City400,Country400,4752,True,A469,Airport469,City469,Country469,2385,True,2024-03-07,3,2024,06:57:57.229382,6,57,AM,2024-03-07,3,2024,09:57:57.229382,9,57,AM,180,2646.407211028632,5293,76
1054,647,180,Delayed,1038,Bad,76,Aircraft15,276,Active,Airbus,A388,Airport388,City388,Country388,3545,True,A364,Airport364,City364,Country364,1613,False,2024-04-04,4,2024,19:23:17.778148,19,23,PM,2024-04-04,4,2024,19:36:17.778148,19,36,PM,13,2283.0,4566,96
1056,648,50,Delayed,904,Bad,80,Aircraft15,177,Active,Boeing,A213,Airport213,City213,Country213,3230,True,A34,Airport34,City34,Country34,4793,True,2024-04-13,4,2024,16:41:35.055330,16,41,PM,2024-04-13,4,2024,19:41:35.055330,19,41,PM,180,1760.0,3520,127
1058,649,65,Scheduled,785,Good,68,Aircraft3,354,Active,Airbus,A3,Airport3,City3,Country3,452,False,A250,Airport250,City250,Country250,2789,False,2024-04-13,4,2024,13:07:26.128105,13,7,PM,2024-04-13,4,2024,18:07:26.128105,18,7,PM,300,1823.0,3646,289
1060,650,109,Scheduled,1087,Bad,71,Aircraft6,337,Active,Boeing,A214,Airport214,City214,Country214,442,True,A202,Airport202,City202,Country202,2495,True,2024-03-16,3,2024,13:54:36.693122,13,54,PM,2024-03-16,3,2024,16:54:36.693122,16,54,PM,180,2646.407211028632,5293,228
1062,651,55,Delayed,262,Bad,75,Aircraft13,144,Active,Airbus,A336,Airport336,City336,Country336,4496,True,A26,Airport26,City26,Country26,2557,True,2024-03-04,3,2024,01:10:31.409866,1,10,AM,2024-03-04,3,2024,05:10:31.409866,5,10,AM,240,2646.407211028632,5293,89
1064,652,56,Scheduled,470,Good,92,Aircraft38,257,Active,Boeing,A248,Airport248,City248,Country248,2150,False,A273,Airport273,City273,Country273,4520,True,2024-03-07,3,2024,21:14:46.851098,21,14,PM,2024-03-07,3,2024,21:49:46.851098,21,49,PM,35,2304.0,4608,201
1066,653,109,Delayed,971,Bad,79,Aircraft18,207,Active,Boeing,A320,Airport320,City320,Country320,2282,True,A413,Airport413,City413,Country413,3577,False,2024-03-25,3,2024,09:35:12.403692,9,35,AM,2024-03-25,3,2024,10:35:12.403692,10,35,AM,60,2646.407211028632,5293,98
1068,654,107,Scheduled,589,Bad,81,Aircraft21,277,Active,Boeing,A430,Airport430,City430,Country430,3874,False,A341,Airport341,City341,Country341,4557,False,2024-03-21,3,2024,06:41:11.975300,6,41,AM,2024-03-21,3,2024,08:03:11.975300,8,3,AM,82,2646.407211028632,5293,170
1070,655,111,Delayed,865,Good,71,Aircraft6,337,Active,Boeing,A451,Airport451,City451,Country451,2084,True,A272,Airport272,City272,Country272,1378,False,2024-03-27,3,2024,07:21:39.450903,7,21,AM,2024-03-27,3,2024,12:21:39.450903,12,21,PM,300,1794.0,3588,226
1072,656,179,Delayed,234,Bad,73,Aircraft10,182,Active,Airbus,A315,Airport315,City315,Country315,3824,False,A78,Airport78,City78,Country78,4460,True,2024-03-05,3,2024,16:23:02.618061,16,23,PM,2024-03-05,3,2024,17:08:02.618061,17,8,PM,45,1612.0,3224,3
1074,657,66,Scheduled,463,Bad,75,Aircraft13,144,Active,Airbus,A80,Airport80,City80,Country80,4791,True,A257,Airport257,City257,Country257,4650,True,2024-03-24,3,2024,02:29:57.870821,2,29,AM,2024-03-24,3,2024,03:02:57.870821,3,2,AM,33,2646.407211028632,5293,78
1076,658,22,Scheduled,987,Bad,79,Aircraft18,207,Active,Boeing,A73,Airport73,City73,Country73,2839,True,A418,Airport418,City418,Country418,3482,True,2024-03-07,3,2024,11:46:58.879578,11,46,AM,2024-03-07,3,2024,12:44:58.879578,12,44,PM,58,4819.0,9638,185
1078,659,38,Scheduled,779,Bad,98,Aircraft33,201,Active,Airbus,A224,Airport224,City224,Country224,3378,True,A420,Airport420,City420,Country420,1505,True,2024-03-10,3,2024,07:21:58.154885,7,21,AM,2024-03-10,3,2024,08:17:58.154885,8,17,AM,56,983.0,1966,163
1080,660,34,Scheduled,901,Good,95,Aircraft41,124,Active,Boeing,A107,Airport107,City107,Country107,4853,True,A256,Airport256,City256,Country256,3873,False,2024-04-05,4,2024,16:44:09.159141,16,44,PM,2024-04-05,4,2024,17:20:09.159141,17,20,PM,36,1070.0,2140,90
1082,661,80,Delayed,219,Bad,98,Aircraft33,201,Active,Airbus,A49,Airport49,City49,Country49,4392,False,A325,Airport325,City325,Country325,875,True,2024-03-07,3,2024,04:15:13.682642,4,15,AM,2024-03-07,3,2024,08:15:13.682642,8,15,AM,240,3877.0,7754,121
1084,662,28,Scheduled,249,Bad,95,Aircraft41,124,Active,Boeing,A400,Airport400,City400,Country400,4752,True,A469,Airport469,City469,Country469,2385,True,2024-04-08,4,2024,12:20:17.854398,12,20,PM,2024-04-08,4,2024,14:20:17.854398,14,20,PM,120,2646.407211028632,5293,96
1086,663,109,Scheduled,376,Bad,80,Aircraft15,177,Active,Boeing,A211,Airport211,City211,Country211,3247,True,A378,Airport378,City378,Country378,4000,True,2024-04-02,4,2024,10:26:12.130660,10,26,AM,2024-04-02,4,2024,13:26:12.130660,13,26,PM,180,5050.0,10100,68
1088,664,254,Scheduled,1072,Bad,71,Aircraft6,337,Active,Boeing,A380,Airport380,City380,Country380,36,False,A101,Airport101,City101,Country101,2085,True,2024-03-27,3,2024,20:27:40.936887,20,27,PM,2024-03-27,3,2024,21:27:40.936887,21,27,PM,60,2646.407211028632,5293,83
1090,665,191,Delayed,581,Bad,81,Aircraft21,277,Active,Boeing,A221,Airport221,City221,Country221,1941,True,A331,Airport331,City331,Country331,2552,False,2024-03-29,3,2024,19:19:47.798968,19,19,PM,2024-03-29,3,2024,22:19:47.798968,22,19,PM,180,4938.0,9876,86
1092,666,109,Delayed,1056,Bad,95,Aircraft41,124,Active,Boeing,A440,Airport440,City440,Country440,2092,False,A441,Airport441,City441,Country441,4219,True,2024-04-16,4,2024,15:07:40.590487,15,7,PM,2024-04-16,4,2024,20:07:40.590487,20,7,PM,300,4537.0,9074,15
1094,667,109,Scheduled,341,Bad,82,Aircraft22,244,Active,Boeing,A117,Airport117,City117,Country117,4482,True,A385,Airport385,City385,Country385,1647,False,2024-04-04,4,2024,20:42:16.078454,20,42,PM,2024-04-04,4,2024,22:42:16.078454,22,42,PM,120,920.0,1840,135
